sha,message,date,result
208bac0841a4ebead286eee7880c84dcbb6dba24,Add a README,2009-10-03 22:56:06-04:00,False
2adae65e3968f0c1623874dba67995f29e164dbc,Add a README for v0.01.,2010-01-03 23:39:52-05:00,False
db8aa7cc260711aadc6e9892d3653cfdc0360a86,Update the README to reflect recent changes.,2010-01-11 15:41:01-05:00,False
24fb7867ac67fa7ee45fff12621db3be6c627fec,"Minor README format changes to make it markdown-compliant.

That way it looks prettier on github.",2010-01-23 21:13:39-05:00,True
5f0b1cf36d8001eabaf920aa55da4b5eb1d22f26,"Update README.md to reflect recent developments.

- Remove the version number since I never remember to update it
- We now work with earlier versions of python and MacOS
- There's now a mailing list
- 'bup fsck' allows us to remove one of the things from the ""stupid"" list.",2010-01-31 16:54:00-05:00,True
ab6dfa597c32a0a9e8424da7350303eebb36dd7b,"README: bup now has more reasons it's cool and fewer not to use it.

Clearly we're making some progress.  I look forward to a world in which
we can finally delete the ""reasons bup is stupid"" section.",2010-02-09 17:30:56-05:00,False
323d88a0f8adf681ea2c2aa6ddadc775ab37efc0,README: fix some capitalization and whitespace errors.,2010-04-06 22:53:15-04:00,True
627ef35849fb22e415a9466c72f994c4cd8bd6fb,"README: add some suggestions from the LWN article.

The article itself was here:
https://lwn.net/Articles/380983/",2010-04-06 22:53:42-04:00,True
42f8667f2ea063168d9a886dac1539665583b816,"README improvement.

Be more specific about how to update the remote PATH.",2010-07-07 13:50:57-04:00,True
4c173bc38b0bd7965c33eb125639146ca6e48ec7,"README: one less reason that we suck.

bup fuse and bup ftp can rejoin large files nowadays, so remove that
limitation from the README.

Reported by koo5 @ github.

Signed-off-by: Avery Pennarun <apenwarr@gmail.com>",2010-07-07 14:10:28-04:00,False
f59e8c0068cc4edf36dc89b2399e5d41d64a3414,"README: typo.

Noticed by Zoran Zaric.

Signed-off-by: Avery Pennarun <apenwarr@gmail.com>",2010-08-01 23:24:33-04:00,False
